"text","true_label","predict_label"
"听说盒饭有限价不准超25元，于是这碗速泡开水汤15元：40元的快餐！没有竞争市场中的卖方市场[泪]我还要忍受你多久？","消极","消极"
"漂亮 //@剑-阁闻铃:@龙游少爷又叫串儿龙 感觉你脖子上的那串，瞬间被这个秒杀了。。。好就是好啊，不懂行的都看得出来好[悲伤] “蓬蓬乳”。。。为神马我在评论里看到了个这么恶习的词[抓狂]","消极","消极"
"晚上要录像了，演出服还没寄到，快递啊~败给你了[泪] @周大淳 怎么回事？","消极","消极"
"回复@woo哥:5哥，求详细信息[抓狂] //@woo哥:回复@王志强-人车:别扔 找银匠用银钉子锯 另外一种味道 之前听说金鹰里面有一家 发动大家问问","消极","消极"
"那时自己，[泪]难道真要天天望金鱼和看天空","消极","消极"
"我去的时候为啥木找到这种特价房[泪]","消极","消极"
"。。。。。怎么能这样！！！求帮助方式！！！//@山岚熊外婆: 有最近去福州的同学吗？请一定抽空去看看她。。。好心疼！//@二饼天下无双: 是真的么？具体地址和帮助方式呢？光转能帮到她么？ //@二爷粉丝团团长:[泪]","消极","消极"
"RENFE上也有了充电插座，福音啊[泪]","消极","消极"
"被Pi 的各种quote刷屏了。。。。我只想说，摘金句其实挺毁片子的。。。有种吃完一顿大餐非把牙缝里的菜剔出来摆桌上回忆的感觉。。。。我还想看第二遍呢 [生病][衰][伤心]","消极","消极"
"今年的后防不知道为什么，总是提心吊胆的，每次都是先丢球，难道是今年买了前锋了，所以后防烂了？//@田剑Stephen: 又平了！你文今年小组都不能出线啊[泪][泪] 夸神还是欧冠最靠谱的前锋，两场比赛的三个进球都是他的功劳！今年后防问题太严重了……搞不好四大皆空呢","消极","消极"
"想剪头发！烫头发，染头发！想改变一下！纠结中[抓狂]","消极","消极"
"泪奔[泪]  //@黄小小钰:@尹方鸣 你赶紧认真看看，练练你的破车技！","消极","消极"
"今天有个骗纸打电话自称是神马中级人民法院的让去领船票，领你妹啊，2012啊早过去了，谁还要船票啊！早干嘛去了？！[怒骂]","消极","消极"
"[围观] //@身-尘心空://@打狗棒观天下: //@揭露山东://@海岛恋曲168: 杨来盈，你有孩子吗？你的心是肉长的吗？ //@水清清清清蓝:《10岁女孩质问吴桥人大常委杨来盈系列――质问！质问！！》 质问多部门踢皮球！不作为！不公平！不正义！造假！@杂谈微吧: 孩子别怕，叔叔们声援你！[怒]","消极","消极"
"蔓草丛生的下午[泪][伤心]","消极","消极"
"[嘻嘻][话筒][伤心]//@魔鬼经济学: 不要把悲伤吵醒，低调才是王道！","消极","消极"
"北京，连续N天雾霾，今天又下冻雨，摔我一大屁墩，现在腿还疼。。。[怒]","消极","消极"
"好温暖。。[泪]@油彩小姐 @我才是李小多 @老娘我不想叫老娘了  //@想打个喷嚏-彬子:大爱！","消极","消极"
"啊。。。在保定折腾了一天。[怒]","消极","消极"
"把被子裹得严严实实，却依然觉得冷…难道冬天就这么来了？[失望]","消极","消极"
"乡村点的地方还是可以看得到的。7、8年前在水东，那个星空的美让我记到现在。。。[花心] //@新浪科技:可惜现在要看到星空就很难了[失望]","消极","消极"
"凑合着活吧[抓狂]//@学虎在线:这怎么活啊！","消极","消极"
"卧槽，谁让狗日的当上总经理的？ //@孔智勇-:就这水平，还能当人大代表？！[怒]//@方圆_100:吃不完的可以“打包”拿回家去！[怒]","消极","消极"
"盛大在线推出新产品“麦库”，这是地址，http://sinaurl.cn/b8FFP。用我的激活码登陆容量就会由500M变1G    我的激活码是  1145895242  杯具了。。。帮人扩容了[泪]","消极","消极"
"地震了。。。晃的蛮明显的[衰]","消极","消极"
"[泪]陈后主的宠妃。。。 //@多向度C:@张丽华larissa 哈哈//@电影集结号: 中国古史上令男人神往的25个女人","消极","消极"
"哎…半夜被窝里眯着眼还被人拖着网上争辩写作风格解释工作方式讨论买卖价钱…我是有多爱工作 [衰]","消极","消极"
"这到底TMD是个什么国家机制 //@开心木棉Q平:// @李申Samuel ：// @南阳衍派 :[泪] //  @糗事万花筒  ：[泪]","消极","消极"
"现在听到人家跟我说什么很急，我就很暴躁！急什么急！我已经什么事都够迅速了！催什么催！再催自己干去!!!少跟我说急！我急的时候你在哪呢！！！别惹我！[怒][怒][怒]","消极","消极"
"谁家有房？快租给她[泪]","消极","消极"
"还好我们在北京，杯京~//@滕爱华: 7级以上扛不住。。。[衰]@pooky-小瘦儿 @铄铄z @周小丹anna 瘦子们，大家栓绳子出门吧","消极","消极"
"#手机拍照#周末这天......早些回家吧感觉要有暴雨！[衰]","消极","消极"
"[偷笑] //@多妈赛赛:[泪]的确是这样，情绪总是跌宕起伏。@蕾帝辰妈 共勉","消极","消极"
"擦！谦虚是牛B的前兆[衰] //@4X4硬派机器:黄天大哥果酱了[偷笑]","消极","消极"
"#旅游资讯#【一年中啥时候机票最便宜？就是现在！[围观] 】春节过后一直到清明节，差不多2个月的时间是民航淡季，也是一年里出行非常实惠的时候~！39元飞长沙，59元飞沈阳，61元飞武汉……人生最痛苦的事就是：机票便宜了，假期没了！[泪]转给还在嗨皮的小伙伴吧！（via@央视财经）","消极","消极"
"我今天在线下加班，@中国烹饪协会  //@刘宛岚:[晕][偷笑][哼][吃惊][生病][吐][嘻嘻] 好深刻啊！各位六一快乐，记得是跑到线下去快乐哈^_^","消极","消极"
"我擦 //@风间小卒: @徐宝瑟  小心啦，担心的事情要发生了。 //@名犬杂志社:为什么五环外也抄够啊！太不可理解了。[怒骂]//@天堂里的肥猫: [怒]鬼子进村，北京的朋友注意了","消极","消极"
"右边中枪了吧！ //@BTV黄海宁:右边不敢歧视任何人，意思是第一时间抢占舆论阵地……[衰] //@丹尼仔D14:右?是歧?小?用iphone?微博?？ //@BTV黄海宁: 小贩好有宣传意识，用iphone发微博。这事现在又成了罗生门，真相是什么？现在似乎不重要，重要的是谁先占领舆论高地，谁就属于胜的一方。","消极","消极"
"回复@陈大倩倩倩倩倩:抢到了什么？[馋嘴] //@陈大倩倩倩倩倩:昨晚没去的了，啊啊啊啊，昨天去万达抢购东西去了！遗憾呢[泪][泪][泪][泪][泪]","消极","消极"
"//@张丁鹏:这不就是典型“房地产崛起” 的套路么？空手套白狼，而且套的是狼群，而而且狼群还不报案[衰]","消极","消极"
"恩 好机油一辈子 //@weimouer-魏子:大清早的二爷这是要闹哪样[衰][偷笑][哈哈]","消极","消极"
"你们装什么嫩，不就是恐龙特急可塞号么 //@包子哥子兮:可塞是什么//@邱春武:老了 //@MIKE老毕:什么叫一级准备？ //@luoli523: 哥还很年轻，根本不知道什么人间大炮[泪]//@高洋-Baidu-SYS:现在得成大妈… 哦不，奶奶了…","消极","消极"
"好好看拍的。。[赞] //@纽约的风:这会儿雨过天晴！！！ //@moreme: 在雨中赶早高峰，到了单位以后，雨停了，天晴了，但是和你木有关系了[抓狂]","消极","消极"
"。。。。。让不让人活！！[抓狂]//@谵小语: //@丰乳肥臀v:震撼","消极","消极"
"思想汇报四篇+转正申请+考察登记表一本拖着大鼻涕饿着肚子拼命赶制中……[泪]","消极","消极"
"海葵也困住我了，我要回家回家回家哈//@云游四海出差帝-FYJS: 额…我这边离海边最多也就几百米…[泪]","消极","消极"
"太虐了。。这个点看这个。。。。。。[黑线][黑线][晕]","消极","消极"
"大早上的装修装你妹的修，楼道里骂你他妈的假装听不懂吗？一榔头一榔头还带电钻！要不是妈妈拦住我我真的冲上去了[怒]七点装修正常吗？好想报警！操！","消极","消极"
"[爱你][威武]//@8264坑主:回复@LOWA中国:感谢@LOWA中国 君的厚爱啊[泪] //@LOWA中国:@大鹏背包走天下 @背包客小鹏 @徒步狂人李亚军 @8264坑主 @丐帮帮主铁丐 @铠伊-余公@Vihike @白天罗静 @DL咳嗽 @中国龙NO-1 以上粉丝获得LOWA鞋一双，希望你们能走遍天下哦！","消极","消极"
"不要啊[抓狂]我怕冷","消极","消极"
"在电梯里看到一个女孩在怒斥他的老公或者男朋友，话语不堪入耳句句离不开那个男人的母亲，这个1米8几的男人居然连个屁都不敢放[怒]！真不知道这个女孩看上这个男人什么了，一个连自己母亲名誉都不能捍卫的男人白长了一个小JJ[愤怒]动不动就问候别人母亲的女孩也不配做母亲[怒]","消极","消极"
"昨天白天喝了一天小米粥，晚上喝的薏米粥，刚喝了一点菠菜粥[衰] 我快成水做的了，脸都浮肿了[衰] 加油，快快好起来[奥特曼]","消极","消极"
"好几天没回家了,今天终于可以[泪][泪][泪]","消极","消极"
"我突然想起那个传说很懂我的总监发型师[泪]@小小悉饭","消极","消极"
"传说中的聚宝源爆火无比，7点多的时候显示还有100位在等，关门都吃不上吧。太热闹了，说话都听不清啊[衰]麻酱小料最出彩儿，涮品全靠它提味儿。小烧饼1块钱一个，芝麻酱香吃下去后还有回味，一人限购5个，还仅限堂食。门口卖主食、熟食、牛羊肉片的三队排长龙@美食@美食美刻@京城美食探店@美食拼图","消极","消极"
"貌似我也有这个 //@痴迷汽车的翔子:怨念的六面兽哇！[抓狂]","消极","消极"
"我天天熬鹰[泪][泪]","消极","消极"
"欢迎回来！！[泪][心]","消极","消极"
"[嘻嘻] //@全球时尚:[泪]蓝胖子都去相亲了，偶还没有摆脱单身呢= =求11.11摆脱- -","消极","消极"
"果真大有人在!!![怒骂]//@MR小a: WDB！坦?B果然??操蛋！//@西沙王哥:这sB。 //@大魔王脆皮儿:傻逼！ //@高达AKAgundam:去你妈的！真给丢脸！！！","消极","消极"
"老陆向媳妇郑重保证：从今以后，再也不喝大酒了。请大家监督。[泪][泪][弱][弱][吐][吐][闭嘴]","消极","消极"
"土豪家的年夜饭，从半个拳头大的?开始～接下来是拳头大的鲍鱼，俩手指头粗的对虾，以及半张脸大的螃蟹…上菜容器…见笑了，均为脸盆[晕]","消极","消极"
"转发[晕][晕]","消极","消极"
"好好发微博不要卖萌 //@苏宁易购:老板说三年让我们卖600亿美的电器，这么便宜你们都不要，全都不支持我的工作[泪]//@小黎那只羊:不缺。 //@GReylOoNg:不缺。//@苏宁:缺冰箱吗？缺空调吗？缺热水器烟灶净水设备电饭煲电磁炉豆浆机微波炉电压力锅等等等等吗？#来苏宁抢美的#吧[耶][耶]","消极","消极"
"[哈哈][哈哈][哈哈] //@DJ渡边:一次转发两位朋友的微薄。。一个大叔一个大哥。哈哈哈哈哈。。（貌似跑题了）。 //@静冈叔叔: Tバックのキティちゃん？清?派だと思ったのにぃ[泪]","消极","消极"
"笨死了[抓狂]","消极","消极"
"拜托好心人 救它一下吧[泪] //@好狗好猫义工团上海站：这是雪橇吗？求附近好心人去看一下啊！","消极","消极"
" @青网李键 哥，看没！这就是计算机笔记......[泪][泪][泪][泪]","消极","消极"
"[泪]被这么多人艾特，我也拼一下人品吧。很早就光顾过这家店东西都很好[鼓掌]@Leslie靓靓 @鬼蜀日记 @海盗豆的伊甸园 ","消极","消极"
"败类！等着下地狱吧！[怒] //@刘春:阿弥陀佛，罚他出家吧 //@郭晓冬://@新?居士:两个假和尚抓到了！速转！","消极","消极"
"第一次听说不穿高跟鞋的女人是没有前途的[怒]求解[挖鼻屎]不理解","消极","消极"
"不要乱扔垃圾[泪]","消极","消极"
"《追风筝的人》翻译优美，尤其书信的文字，这几天茶余饭后再翻看，哈桑留给男主角的信:我梦到花儿再次在喀布尔街头盛开，音乐再次在茶屋响起，风筝再次在天空飞翔，我梦到有朝一日，你会回到喀布尔，重访这片我们儿时的土地。如果你回来，你会发现有个忠诚的老朋友在等着你[泪]大家不妨先看电影版[泪]","消极","消极"
"@俭小鱼 @charityguan  //@大德德DEDE:[泪] // @叶罗赞 :?? //  @星座宝典  :B","消极","消极"
"回复@一瓶子太阳:[偷笑] //@一瓶子太阳:外国鬼比中国鬼会来事！[衰]","消极","消极"
"预告一下，今晚凤凰卫视，19:55，《与梦想同行》栏目，貌似有个叫“水手在旅行”的呆子要出现，大家请及时躲避。。。[泪][偷笑][奥特曼]","消极","消极"
"实话实说，我相信有这个想法的人的可不止我一个。至少老王家的人都这么想。[偷笑] //@夏大小姐: 这……你叫我今后日子怎么过？故意的吧[抓狂][哈哈]你们王家里的小子没几个不鸡贼的[偷笑]好了啦，有什么事尽管说，??我全力以赴[酷]//@王可: 我心中完美美丽女人的标准和典范！@夏大小姐 生日快乐！","消极","消极"
"帝王岛的美丽鱼群！[鼓掌]之前去普及的时候还被她们咬过~[悲伤]","消极","积极"
"回复@熊丽电台:新年开始旧年未过时请三杰品新川菜。 //@熊丽电台:回复@边疆边吃边说:舅舅[泪][泪][泪]，咱们再见面是不是要2014年了？ //@边疆边吃边说:我还是喜欢皮。[嘻嘻]","消极","消极"
"[泪]//@颢然导演: 转发微博。","消极","消极"
"灰常想念，灰常想吃。。//@皓瑾GY: 灰常想念啊 岐山哨子面 biangbiang面 油泼面 瞬间hold不住拉[泪][泪]","消极","消极"
"[泪] //@细腿大羽: 又一遍，在这晴朗的午后[泪][心] //@孟想: 动人。看得我也掉泪了。 //@钟谷兰: 凝视。这个视频真的很有意思。","消极","消极"
"呵呵，加班是生活的一种状态，我从来不下班啊.....[泪]//@雅致部落: 回复@部落格咖啡会所:how??这会还在加班呢，郁闷闷啊，您的说话让我赶脚无比荣幸的 //@部落格咖啡会所:我想象着一个美丽的约会，哈哈。 //@雅致部落: #早安问候# 跟安姐姐真是真默契啊，昨天还想您来着呢，同样期待呢","消极","消极"
